one_star_rating,two_star_rating,three_star_rating,four_star_rating,five_star_rating,accessible_rooms,air_conditioning,airport_transportation,bar_lounge,breakfast_available,breakfast_buffet,breakfast_included,business_center,concierge,dry_cleaning,facilities_for_disabled_guests,family_rooms,fitness_center,free_airport_transportation,free_internet,free_parking,free_wifi,heated_pool,hot_tub,housekeeping,indoor_pool,internet,kitchenette,laundry_service,meeting_rooms,multilingual_staff,nonSmoking_hotel,nonSmoking_rooms,parking,pets_allowed,pool,public_wifi,restaurant,rooftop_bar,rooftop_terrace,room_service,self_serve_laundry,shuttle_bus_service,spa,suites,tennis_court,wheelchair_access,wifi,address,latitude,locality,longitude,name,phone,rating,review_num,star,street_address,web,price,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
22,20,52,180,1060,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"1414 Avenue of the Americas, New York City, NY 10019-2514",40.7647578,"New York City, NY 10019-2514",-73.9765408,1 Hotel Central Park,18555090581,4.5,1539,5,1414 Avenue of the Americas,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=6883205&url=1,499,"The Ritz-Carlton New York, Central Park",Shoreham,the Quin,Park Lane Hotel,Chambers Hotel,West 57th Street by Hilton Club,Baccarat Hotel & Residences New York,The Peninsula New York,3 West Club,The Jewel facing Rockefeller Center,1295,283,518,399,383,609,1295,1495,265,323
15,16,26,105,184,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"133 Greenwich St, New York City, NY 10006-1507",40.7093863,"New York City, NY 10006-1507",-74.0127065,Courtyard New York Downtown Manhattan / World Trade Center Area,18446310595,4,404,3,133 Greenwich St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=9761545&url=0,469,W New York - Downtown,RIFF Downtown,Fairfield Inn & Suites New York Downtown Manhattan/World Trade Center Area,"Club Quarters Hotel, World Trade Center",Holiday Inn Manhattan - Financial District,DoubleTree by Hilton Hotel New York City - Financial District,Hampton Inn Manhattan / Downtown - Financial District,New York Marriott Downtown,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,Millennium Hilton New York Downtown,529,249,419,314,380,345,322,560,360,464
84,61,120,268,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"230 West 101 Street, New York City, NY 10025-4905",40.7979294,"New York City, NY 10025-4905",-73.9699507,Broadway Hotel and Hostel,,3.5,1227,2,230 West 101 Street,,130,Royal Park Hotel,Days Inn Hotel New York City-Broadway,Morningside Inn,Excelsior Hotel,Belnord Hotel,The Surrey,Lowell Hotel,Jazz on the Park,"The Pierre, A Taj Hotel, New York",Loews Regency New York Hotel,134,195,90,292,173,833,1325,78,701,629
23,27,47,120,370,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"37 E 64th St, New York City, NY 10065-7003",40.7665001,"New York City, NY 10065-7003",-73.9684073,Hotel Plaza Athenee,,4.5,730,5,37 E 64th St,,0,Loews Regency New York Hotel,Loews Regency New York Hotel,Lowell Hotel,Fitzpatrick Manhattan Hotel,Renaissance New York Hotel 57,Carvi Hotel New York,The Lombardy,Hilton Garden Inn New York/Manhattan-Midtown East,Courtyard New York Manhattan/Midtown East,Pod 51 Hotel,629,599,1325,438,416,249,389,359,529,265
24,50,92,210,820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"80 Columbus Circle at 60th Street, New York City, NY 10023-5800",40.7698732,"New York City, NY 10023-5800",-73.9843126,"Mandarin Oriental, New York",2128058800,4.5,1560,5,80 Columbus Circle at 60th Street,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=281071&url=0,"1,095",Hudson Hotel New York,Empire Hotel,Da Vinci Hotel,Moderne Hotel,Hilton Garden Inn New York/Central Park South-Midtown West,Novotel New York Times Square,Courtyard by Marriott New York Manhattan/Central Park,Residence Inn New York Manhattan/Central Park,Ameritania Hotel,Hampton Inn Manhattan-Times Square North,256,288,239,298,389,369,444,458,292,297
3,7,13,48,573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"781 Fifth Avenue, New York City, NY 10022-1092",40.7643163,"New York City, NY 10022-1092",-73.9725115,The Sherry-Netherland Hotel,2123552800,5,733,4,781 Fifth Avenue,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=93559&url=0,559,The Plaza,"The Pierre, A Taj Hotel, New York",Four Seasons Hotel New York,Hotel Elysee by Library Hotel Collection,DoubleTree by Hilton Hotel Metropolitan - New York City,The Benjamin,The Lombardy,The St. Regis New York,W New York,Best Western Plus Hospitality House,975,701,1295,521,325,459,389,1152,351,561
6,12,12,33,252,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"28 E 63rd St, New York City, NY 10065-8088",40.7656987,"New York City, NY 10065-8088",-73.9692055,Lowell Hotel,,4.5,344,5,28 E 63rd St,,"1,325",Loews Regency New York Hotel,Loews Regency New York Hotel,Renaissance New York Hotel 57,Fitzpatrick Manhattan Hotel,Carvi Hotel New York,The Lombardy,Courtyard New York Manhattan/Midtown East,Hilton Garden Inn New York/Manhattan-Midtown East,Four Seasons Hotel New York,"The Pierre, A Taj Hotel, New York",629,599,416,438,249,389,529,359,1295,701
29,34,90,187,200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"42 W 35th St, New York City, NY 10001-2222",40.749779,"New York City, NY 10001-2222",-73.986039,The Gregory Hotel New York,2129470200,4,711,4,42 W 35th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=121996&url=1,318,Hotel Metro,Holiday Inn Express Manhattan Times Square South,Hyatt Place New York Midtown South,Embassy Suites by Hilton New York Midtown Manhattan,Hampton Inn Manhattan-35th St/Empire State Bldg,Best Western Premier Herald Square,Hilton Garden Inn New York/West 35th Street,La Quinta Inn & Suites Manhattan,"nyma, the New York Manhattan Hotel",Americana Inn,394,529,479,419,341,317,429,300,272,170
10,9,62,415,1543,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"233 West, 49th Street, New York City, NY 10019-7404",40.7614377,"New York City, NY 10019-7404",-73.9855281,The Pearl Hotel,18008013457,4.5,2483,4,"233 West, 49th Street",https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=1888977&url=1,440,The Time New York,Amsterdam Court Hotel,Mayfair Hotel,citizenM New York Times Square,Hampton Inn Manhattan-Times Square North,W New York - Times Square,Crowne Plaza Times Square Manhattan,The Gallivant Times Square,Hotel Edison Times Square,New York Marriott Marquis,449,241,222,304,297,449,403,309,254,404
182,245,532,1244,1182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"511 Lexington Avenue, New York City, NY 10017",40.7549889,"New York City, NY 10017",-73.9732792,"The Lexington Hotel, Autograph Collection",,4,3939,4,511 Lexington Avenue,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=93526&url=0,500,Roger Smith Hotel,Hotel 48LEX New York,Residence Inn New York Manhattan / Midtown East,The Bernic Hotel,New York Marriott East Side,W New York,EVEN Hotel New York - Midtown East,Best Western Plus Hospitality House,Fitzpatrick Grand Central,Hotel Elysee by Library Hotel Collection,350,404,459,399,539,351,359,561,358,521
14,16,48,293,579,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"145 E 49th St, New York City, NY 10017-1210",40.7558161,"New York City, NY 10017-1210",-73.9720294,Best Western Plus Hospitality House,18005688520,4.5,1216,2,145 E 49th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=80087&url=1,561,The Benjamin,W New York,DoubleTree by Hilton Hotel Metropolitan - New York City,San Carlos Hotel,New York Marriott East Side,The Kimberly Hotel,Residence Inn New York Manhattan / Midtown East,The Bernic Hotel,Hotel 48LEX New York,Fifty NYC-an Affinia hotel,459,351,325,324,539,469,459,399,404,349
334,468,1154,1987,1070,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"871 7th Avenue at W 55th St, New York City, NY 10019",40.7644845,"New York City, NY 10019",-73.9805464,Wellington Hotel,2122473900,3.5,7265,3,871 7th Avenue at W 55th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=99307&url=1,273,The London NYC,The Manhattan Club,Park Central Hotel New York,New York Hilton Midtown,The Hilton Club - New York,Dream Midtown,Park Hyatt New York,Trump International Hotel and Tower New York,West Side YMCA,JW Marriott Essex House New York,542,346,286,406,395,333,1100,788,140,629
62,90,243,659,1639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"125 East 50th Street, New York City, NY 10022-9501",40.7566361,"New York City, NY 10022-9501",-73.9719605,The Benjamin,2127152500,4.5,2864,4,125 East 50th Street,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=217626&url=1,459,DoubleTree by Hilton Hotel Metropolitan - New York City,Best Western Plus Hospitality House,W New York,San Carlos Hotel,The Kimberly Hotel,New York Marriott East Side,Residence Inn New York Manhattan / Midtown East,Fifty NYC-an Affinia hotel,The Bernic Hotel,Hotel 48LEX New York,325,561,351,324,469,539,459,349,399,404
72,74,219,681,415,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"6 W 32nd St, New York City, NY 10001-3802",40.7472205,"New York City, NY 10001-3802",-73.9863775,"nyma, the New York Manhattan Hotel",2126437100,4,2876,3,6 W 32nd St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=224223&url=0,272,La Quinta Inn & Suites Manhattan,The Gregory Hotel New York,Hampton Inn Manhattan-35th St/Empire State Bldg,Hotel Metro,Hilton Garden Inn New York/West 35th Street,Holiday Inn Express Manhattan Times Square South,Hyatt Place New York Midtown South,Best Western Premier Herald Square,Hotel Stanford,Embassy Suites by Hilton New York Midtown Manhattan,300,318,341,394,429,529,479,317,278,419
30,52,162,558,1976,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"101 West 57th Street, New York City, NY 10019-2215",40.7646408,"New York City, NY 10019-2215",-73.9772407,the Quin,2122457846,4.5,3090,5,101 West 57th Street,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=234762&url=1,518,West 57th Street by Hilton Club,1 Hotel Central Park,Shoreham,Baccarat Hotel & Residences New York,Salisbury Hotel,"The Ritz-Carlton New York, Central Park",Parker New York,Viceroy Central Park New York,The Jewel facing Rockefeller Center,3 West Club,609,499,283,1295,251,1295,429,479,323,265
7,8,50,120,153,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"161 Front Street, New York City, NY 10038",40.7058887,"New York City, NY 10038",-74.0047875,Fairfield Inn New York Manhattan/Financial District,18446310595,4,453,3,161 Front Street,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=6877735&url=0,377,Eurostars Wall Street,Four Points by Sheraton New York Downtown,Aloft Manhattan Downtown Financial District,"The Beekman, A Thompson Hotel",Holiday Inn Express New York City-Wall Street,"Gild Hall, a Thompson Hotel",Hampton Inn Manhattan-Seaport-Financial District,Q&A Residential Hotel,AKA Wall Street,Andaz Wall Street,230,389,359,495,354,449,310,429,455,376
50,81,165,381,654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"120 W 57th Street, New York City, NY 10019-3320",40.7645242,"New York City, NY 10019-3320",-73.9784575,Viceroy Central Park New York,2128308000,4,1521,5,120 W 57th Street,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=4232686&url=1,479,Parker New York,Salisbury Hotel,JW Marriott Essex House New York,West 57th Street by Hilton Club,Park Hyatt New York,New York Hilton Midtown,The Hilton Club - New York,the Quin,Baccarat Hotel & Residences New York,The Jewel facing Rockefeller Center,429,251,629,609,1100,406,395,518,1295,323
21,9,53,224,284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"144 East 40th Street, New York City, NY 10016-1762",40.7496462,"New York City, NY 10016-1762",-73.9762765,Seton Hotel,,4,836,3,144 East 40th Street,,290,Pod 39 Hotel,Grand Hyatt New York,"The Renwick Hotel New York City, Curio Collection by Hilton",The Roosevelt Hotel,Shelburne NYC-an Affinia hotel,Hilton New York Grand Central,Hotel Boutique At Grand Central,The Tuscany - A St Giles Signature Hotel,Fitzpatrick Grand Central,The Westin New York Grand Central,214,833,588,287,356,359,413,445,358,499
25,32,80,199,399,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"133 W 44th St, New York City, NY 10036-4012",40.75693,"New York City, NY 10036-4012",-73.9843574,The Premier Times Square by Millennium,,4,877,4,133 W 44th St,,298,Night Theater District,Hotel Mela,AKA Times Square,"The Chatwal, A Luxury Collection Hotel, New York",Hyatt Centric Times Square New York,Millennium Broadway New York Times Square,Room Mate Grace,DoubleTree Suites by Hilton Hotel New York City - Times Square,Kimpton Muse Hotel,Renaissance New York Times Square Hotel,239,308,545,745,503,322,386,364,589,417
21,37,109,453,454,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1155 Broadway, New York City, NY 10001-7516",40.7444366,"New York City, NY 10001-7516",-73.9892011,Broadway Plaza Hotel,2126797665,4,1498,3,1155 Broadway,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=223019&url=1,278,Flatiron Hotel,Heritage Hotel New York City,Hampton Inn Manhattan - Madison Square Garden Area,Radisson Martinique on Broadway,"Hotel Henri, A Wyndham Hotel",The New York EDITION,Hotel Stanford,Moxy NYC Times Square,W New York - Union Square,Courtyard New York Manhattan/Chelsea,374,211,305,336,309,540,278,313,572,417
38,76,163,390,428,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"8 Albany Street, New York City, NY 10006",40.7091948,"New York City, NY 10006",-74.0135809,W New York - Downtown,6468268600,4,1227,4,8 Albany Street,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=1462005&url=0,529,RIFF Downtown,Fairfield Inn & Suites New York Downtown Manhattan/World Trade Center Area,"Club Quarters Hotel, World Trade Center",Holiday Inn Manhattan - Financial District,Courtyard New York Downtown Manhattan / World Trade Center Area,New York Marriott Downtown,DoubleTree by Hilton Hotel New York City - Financial District,Hampton Inn Manhattan / Downtown - Financial District,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,Millennium Hilton New York Downtown,249,419,314,380,469,560,345,322,360,464
27,27,45,54,36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"129 Front St, New York City, NY 10005-1636",40.705086,"New York City, NY 10005-1636",-74.0062106,Eurostars Wall Street,,3.5,304,4,129 Front St,,230,Four Points by Sheraton New York Downtown,Holiday Inn Express New York City-Wall Street,"Gild Hall, a Thompson Hotel",Fairfield Inn New York Manhattan/Financial District,Aloft Manhattan Downtown Financial District,Q&A Residential Hotel,AKA Wall Street,"The Beekman, A Thompson Hotel",Andaz Wall Street,"Club Quarters Hotel, Wall Street",389,354,449,377,359,429,455,495,376,296
11,19,81,551,3108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"365 Park Ave South, New York City, NY 10016-8801",40.7421107,"New York City, NY 10016-8801",-73.984654,Hotel Giraffe by Library Hotel Collection,2126857700,5,4049,4,365 Park Ave South,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=99762&url=1,0,Freehand New York Hotel,Avalon Hotel,The Lex NYC,Gramercy Park Hotel,Hotel 32 32,HGU New York,Carlton Arms Hotel,U Hotel Fifth Avenue,"nyma, the New York Manhattan Hotel",The Langham New York Fifth Avenue,379,338,369,799,315,399,137,263,272,968
7,2,1,9,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"136 Ludlow St, New York City, NY 10002-2211",40.720307,"New York City, NY 10002-2211",-73.9879844,Redford Hotel,2122604141,3.5,40,2,136 Ludlow St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=1583937&url=0,188,Hotel on Rivington,Hotel Indigo Lower East Side New York,SIXTY LES,The Ludlow New York City,Orchard Street Hotel,The Ridge Hotel,Holiday Inn NYC - Lower East Side,Blue Moon Hotel,The Gatsby Hotel,The Bowery Hotel,308,399,417,305,278,248,297,98,288,525
29,21,66,239,655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"515 Ninth Avenue, New York City, NY 10018-2802",40.756356,"New York City, NY 10018-2802",-73.9944858,Cassa Hotel Times Square,18662911352,4.5,1400,4,515 Ninth Avenue,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=7148761&url=0,285,Doubletree By Hilton - Times Square South,TRYP HOTEL NYC - Times Square South by Wyndham,Crowne Plaza HY36 Midtown Manhattan,EVEN Hotel Times Square South,Hilton Garden Inn New York Times Square South,YOTEL New York,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,Doubletree by Hilton New York Times Square West,Holiday Inn Express New York City Times Square,Pod Times Square,287,289,309,460,263,260,391,283,294,199
73,103,276,696,2137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"455 Madison Avenue, New York City, NY 10022-6845",40.7578805,"New York City, NY 10022-6845",-73.9751516,Lotte New York Palace,2128887000,4.5,3840,4,455 Madison Avenue,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=126260&url=1,595,The Towers at Lotte New York Palace,Omni Berkshire Place,The Peninsula New York,The St. Regis New York,Chambers Hotel,Hotel Boutique At Grand Central,Fitzpatrick Grand Central,Shoreham,Roger Smith Hotel,Grand Hyatt New York,855,490,1495,1152,383,413,358,283,350,833
21,16,65,178,205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"21 W 37th St, New York City, NY 10018-6201",40.7511349,"New York City, NY 10018-6201",-73.9845869,Fairfield Inn & Suites New York Manhattan/Fifth Avenue,18446310595,4,657,3,21 W 37th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=1486164&url=0,350,SpringHill Suites New York Midtown Manhattan/Fifth Avenue,"Marriott Vacation Club Pulse, New York City",Refinery Hotel,The Langham New York Fifth Avenue,Americana Inn,The Bryant Park Hotel,U Hotel Fifth Avenue,Best Western Premier Herald Square,Hyatt Place New York Midtown South,Avalon Hotel,436,341,520,968,170,495,263,317,479,338
50,52,98,209,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69 W 38th St, New York City, NY 10018-5512",40.7522927,"New York City, NY 10018-5512",-73.9855489,Americana Inn,,3.5,757,2,69 W 38th St,,170,Refinery Hotel,Residence Inn New York Manhattan/Times Square,Embassy Suites by Hilton New York Midtown Manhattan,Best Western Premier Herald Square,Hyatt Place New York Midtown South,LUMA Hotel Times Square,Holiday Inn Express Manhattan Times Square South,Courtyard New York Manhattan/Times Square,Hotel Metro,"Marriott Vacation Club Pulse, New York City",520,474,419,317,479,475,529,408,394,341
9,6,44,181,365,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"30 W 46th St, New York City, NY 10036-4500",40.7564645,"New York City, NY 10036-4500",-73.980563,Cambria Hotel & Suites - New York Times Square,,4.5,923,3,30 W 46th St,,303,Hotel Central Fifth Avenue New York,The Mansfield,The Hotel at Times Square,"Club Quarters Hotel, Times Square -Midtown",Andaz 5th Avenue,Courtyard New York Manhattan/Fifth Avenue,Sofitel New York,The Iroquois New York,City Club Hotel,Library Hotel by Library Hotel Collection,296,286,280,359,645,412,599,450,377,548
2,3,9,35,71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"6 Water St, New York City, NY 10004-2113",40.70297,"New York City, NY 10004-2113",-74.0122703,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,18556184697,4.5,138,3,6 Water St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=12297961&url=1,360,Hampton Inn Manhattan / Downtown - Financial District,DoubleTree by Hilton Hotel New York City - Financial District,Courtyard New York Downtown Manhattan / World Trade Center Area,RIFF Downtown,Fairfield Inn & Suites New York Downtown Manhattan/World Trade Center Area,W New York - Downtown,Holiday Inn Manhattan - Financial District,"Club Quarters Hotel, World Trade Center",New York Marriott Downtown,Residence Inn New York Downtown Manhattan/World Trade Center Area,322,345,469,249,419,529,380,314,560,513
72,31,79,83,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"258 West 97th Street, New York City, NY 10025-6218",40.7955139,"New York City, NY 10025-6218",-73.9723049,Royal Park Hotel,,3,670,2,258 West 97th Street,,134,Days Inn Hotel New York City-Broadway,Broadway Hotel and Hostel,Belnord Hotel,Excelsior Hotel,Morningside Inn,The Lucerne Hotel,La Quinta Inn & Suites New York City Central Park,"The Pierre, A Taj Hotel, New York",The Sherry-Netherland Hotel,The Plaza,195,130,173,292,90,316,299,701,559,975
47,51,182,417,205,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"43 West 32nd Street, New York City, NY 10001-3805",40.7482035,"New York City, NY 10001-3805",-73.9874565,Hotel Stanford,,4,1701,3,43 West 32nd Street,,278,Radisson Martinique on Broadway,La Quinta Inn & Suites Manhattan,"nyma, the New York Manhattan Hotel",Hilton Garden Inn New York/West 35th Street,Hampton Inn Manhattan-35th St/Empire State Bldg,The Gregory Hotel New York,Holiday Inn Express Manhattan Times Square South,Hotel Metro,Embassy Suites by Hilton New York Midtown Manhattan,Hyatt Place New York Midtown South,336,300,272,429,341,318,529,394,419,479
